Bloco;Parcela;Faixa;Arvore;Fuste;Código;;X;Y;Familia;Nome_Cientifico;Nome_comum;CAP_2002;CAP_2005;CAP_2008;CAP_2011;CAP_2014;CAP_2017;CAP_2020;CAP_2026;HC;anoHC;HT;anoHT;Fuste;Estrato;Fitossanidade;Pos;Forma;Ano_Ingresso;info_Morta;Ano_Morta;Observacoes
25;2;1;412;1;0;FALSO;57;218.5;Fabaceae;Mimosa scabrella Benth.;Bracatinga;;;;;32.2;48.3;;;;;;;;;;;;2014;0;;
25;2;1;413;1;0;FALSO;59;220;Fabaceae;Mimosa scabrella Benth.;Bracatinga;;;;34.1;42.6;50;;;;;;;;;;;;2011;0;;
25;2;1;416;1;0;FALSO;59.2;223.3;Fabaceae;Mimosa scabrella Benth.;Bracatinga;;;;35;43.5;45.4;;;;;;;;;;;;2011;0;;
25;2;1;418;1;0;FALSO;62;212.1;Fabaceae;Mimosa scabrella Benth.;Bracatinga;;;;;34.6;;;;;;;;;;;;;2014;1;2017;
25;2;1;419;1;0;FALSO;57;227;Fabaceae;Mimosa scabrella Benth.;Bracatinga;;;36.3;45.8;55.3;70;;;;;;;;;;;;2008;0;;
25;2;1;421;1;0;FALSO;57;230;Fabaceae;Mimosa scabrella Benth.;Bracatinga;;;;;41.4;54.5;;;;;;;;;;;;2014;0;;
25;2;1;422;1;0;FALSO;51.3;231;Fabaceae;Mimosa scabrella Benth.;Bracatinga;;;;;35;41.9;;;;;;;;;;;;2014;0;;
25;2;1;423;1;0;FALSO;50;241;Fabaceae;Mimosa scabrella Benth.;Bracatinga;;;;;35;;;;;;;;;;;;;2014;1;2017;
25;2;1;507;1;0;FALSO;59;216;Fabaceae;Mimosa scabrella Benth.;Bracatinga;;;;;;45.6;;;;;;;;;;;;2017;0;;
25;2;1;508;1;0;FALSO;59.5;237.5;Fabaceae;Mimosa scabrella Benth.;Bracatinga;;;;;;70.2;;;;;;;;;;;;2017;0;;
25;2;1;559;1;0;FALSO;52;232;Fabaceae;Mimosa scabrella Benth.;Bracatinga;;;;;;35.7;;;;;;;;;;;;2017;0;;
25;2;1;560;1;0;FALSO;55;234.5;Fabaceae;Mimosa scabrella Benth.;Bracatinga;;;;;;39.4;;;;;;;;;;;;2017;0;;
25;2;1;561;1;0;FALSO;54;234;Fabaceae;Mimosa scabrella Benth.;Bracatinga;;;;;;37.6;;;;;;;;;;;;2017;0;;
25;2;1;562;1;0;FALSO;57;247;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;;;;;;37.2;;;;;;;;;;;;2017;0;;
25;2;1;563;1;0;FALSO;55;249;Fabaceae;Mimosa scabrella Benth.;Bracatinga;;;;;;35.5;;;;;;;;;;;;2017;0;;
25;2;1;100265;1;0;FALSO;53.2;217.5;Fabaceae;Mimosa scabrella Benth.;Bracatinga;74;;;;;;;;;;;;;;;;;2002;1;2005;
25;2;1;100266;1;0;FALSO;55.3;208.3;Asteraceae;Piptocarpha angustifolia Dusén ex Malme;Vassourão-branco;128;;;;;;;;;;;;;;;;;2002;1;2005;
25;2;2;91;1;0;FALSO;68.6;249.2;Lauraceae;Nectandra megapotamica (Spreng.) Mez;Canela-imbuia;36.5;39;43.5;44.2;44.5;45.4;;;;;;;;;;;;2002;0;;
25;2;2;92;1;0;FALSO;68.7;246.8;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;120.5;120.5;;;;;;;;;;;;;;;;2002;1;2008;
25;2;2;93;1;0;FALSO;69.1;242.3;Lauraceae;Nectandra grandiflora Nees & Mart;Canela-amarela;42;43.7;47.5;51;52.4;54.6;;;;;;;;;;;;2002;0;;
25;2;2;94;1;0;FALSO;65;232.1;Rosaceae;Prunus myrtifolia (L.) Urb.;Pessegueiro-bravo;76;83;89;92.8;95;97.7;;;;;;;;;;;;2002;0;;
25;2;2;95;1;0;FALSO;65;208.5;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;75;85;92.6;99.7;108.2;119.7;;;;;;;;;;;;2002;0;;
25;2;2;96;1;0;FALSO;66.4;201.8;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;69;71;73;75;77.5;79.9;;;;;;;;;;;;2002;0;;
25;2;2;303;1;0;FALSO;63;226;Fabaceae;Mimosa scabrella Benth.;Bracatinga;;;;40;54.3;67.5;;;;;;;;;;;;2011;0;;
25;2;2;414;1;0;FALSO;60.5;218.5;Symplocaceae;Symplocos tenuifolia Brand;Maria-mole;;;;;34.4;35.7;;;;;;;;;;;;2014;0;;
25;2;2;415;1;0;FALSO;61.5;220.3;Fabaceae;Mimosa scabrella Benth.;Bracatinga;;;;;33.7;34.2;;;;;;;;;;;;2014;0;;
25;2;2;417;1;0;FALSO;61;222.5;Fabaceae;Mimosa scabrella Benth.;Bracatinga;;;;;36;;;;;;;;;;;;;2014;1;2017;
25;2;2;420;1;0;FALSO;61;229;Fabaceae;Mimosa scabrella Benth.;Bracatinga;;;33.3;42.8;52.3;66.3;;;;;;;;;;;;2008;0;;
25;2;2;424;1;0;FALSO;64;249;Fabaceae;Mimosa scabrella Benth.;Bracatinga;;;;;33.3;35.2;;;;;;;;;;;;2014;0;;
25;2;2;425;1;0;FALSO;64.3;247;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;;;;;31.8;37.7;;;;;;;;;;;;2014;0;;
25;2;2;426;1;0;FALSO;64.5;244;Fabaceae;Mimosa scabrella Benth.;Bracatinga;;;50.5;60;69.5;90;;;;;;;;;;;;2008;0;;
25;2;2;427;1;0;FALSO;62.5;243.5;Fabaceae;Mimosa scabrella Benth.;Bracatinga;;;;;32.5;32.5;;;;;;;;;;;;2014;0;;
25;2;2;428;1;0;FALSO;63;242;Asteraceae;Piptocarpha angustifolia Dusén ex Malme;Vassourão-branco;;;;;34.8;39.9;;;;;;;;;;;;2014;0;;
25;2;2;429;1;0;FALSO;66;238.5;Fabaceae;Mimosa scabrella Benth.;Bracatinga;;;;;39;43;;;;;;;;;;;;2014;0;;
25;2;2;430;1;0;FALSO;65;239;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;;;;;36.8;45;;;;;;;;;;;;2014;0;;
25;2;2;431;1;0;FALSO;68;238.5;Fabaceae;Mimosa scabrella Benth.;Bracatinga;;;;33.9;42.4;47;;;;;;;;;;;;2011;0;;
25;2;2;432;1;0;FALSO;64;236.5;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;;;;;37.7;49.3;;;;;;;;;;;;2014;0;;
25;2;2;433;1;0;FALSO;67;224.5;Asteraceae;Piptocarpha angustifolia Dusén ex Malme;Vassourão-branco;;;;;50.2;66.8;;;;;;;;;;;;2014;0;;
25;2;2;434;1;0;FALSO;63.9;223;Fabaceae;Mimosa scabrella Benth.;Bracatinga;;;;;32;34.5;;;;;;;;;;;;2014;0;;
25;2;2;435;1;0;FALSO;64;218;Fabaceae;Mimosa scabrella Benth.;Bracatinga;;;;;38;41.9;;;;;;;;;;;;2014;0;;
25;2;2;436;1;0;FALSO;62;217;Fabaceae;Mimosa scabrella Benth.;Bracatinga;;;;;33.7;38.3;;;;;;;;;;;;2014;0;;
25;2;2;437;1;0;FALSO;66.5;218.5;Fabaceae;Mimosa scabrella Benth.;Bracatinga;;;;;32.8;42.8;;;;;;;;;;;;2014;0;;
25;2;2;438;1;0;FALSO;64.5;220.6;Fabaceae;Mimosa scabrella Benth.;Bracatinga;;;;;32;;;;;;;;;;;;;2014;1;2017;
25;2;2;439;1;0;FALSO;69.5;215.5;Fabaceae;Mimosa scabrella Benth.;Bracatinga;;;47.6;57.1;66.6;66.6;;;;;;;;;;;;2008;0;;
25;2;2;440;1;0;FALSO;67;215.5;Fabaceae;Mimosa scabrella Benth.;Bracatinga;;;;;41;49.2;;;;;;;;;;;;2014;0;;
25;2;2;441;1;0;FALSO;63;213;Fabaceae;Mimosa scabrella Benth.;Bracatinga;;;;39.3;48.8;65.2;;;;;;;;;;;;2011;0;;
25;2;2;442;1;0;FALSO;63;213.5;Fabaceae;Mimosa scabrella Benth.;Bracatinga;;;;;38;40.1;;;;;;;;;;;;2014;0;;
25;2;2;443;1;0;FALSO;63.5;212.5;Asteraceae;Piptocarpha angustifolia Dusén ex Malme;Vassourão-branco;;;;;41.1;43.6;;;;;;;;;;;;2014;0;;
25;2;2;444;1;0;FALSO;61;212;Fabaceae;Mimosa scabrella Benth.;Bracatinga;;;;39.8;49.3;59;;;;;;;;;;;;2011;0;;
25;2;2;445;1;0;FALSO;60.8;205.5;Fabaceae;Mimosa scabrella Benth.;Bracatinga;;;;37.8;47.3;66.3;;;;;;;;;;;;2011;0;;
25;2;2;509;1;0;FALSO;61.2;245;Symplocaceae;Symplocos tenuifolia Brand;Maria-mole;;;;;;31.6;;;;;;;;;;;;2017;0;;
25;2;2;510;1;0;FALSO;67;231;Symplocaceae;Symplocos uniflora (Pohl) Benth.;Sete-Sangria;;;;;;37.2;;;;;;;;;;;;2017;0;;
25;2;2;511;1;0;FALSO;66.5;229;Symplocaceae;Symplocos tenuifolia Brand;Maria-mole;;;;;;33;;;;;;;;;;;;2017;0;;
25;2;2;512;1;0;FALSO;65.5;229;Fabaceae;Mimosa scabrella Benth.;Bracatinga;;;;;;33.5;;;;;;;;;;;;2017;0;;
25;2;2;558;1;0;FALSO;69.1;220.3;Fabaceae;Mimosa scabrella Benth.;Bracatinga;;;;;;37.2;;;;;;;;;;;;2017;0;;
25;2;3;97;1;0;FALSO;73;200.8;Araucariaceae;Araucaria angustifolia (Bertol.) Kuntze ;Araucária;103;113;116.4;122;130.2;136.8;;;;;;;;;;;;2002;0;;
25;2;3;98;1;0;FALSO;71.8;204.9;Myrtaceae;Eugenia involucrata DC.;Cerejeira;68;73;75.6;76.6;78.5;91.3;;;;;;;;;;;;2002;0;;
25;2;3;99;1;0;FALSO;73;205.9;Styracaceae;Styrax leprosus Hook. & Arn.;Canela-raposa;45.5;48.7;54.1;57.8;60.8;60.8;;;;;;;;;;;;2002;0;;
25;2;3;102;1;0;FALSO;70;209.6;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;51;58;64;69.9;73.4;78.4;;;;;;;;;;;;2002;0;;
25;2;3;104;1;0;FALSO;74.6;216.5;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;53.5;56;60.5;;;;;;;;;;;;;;;2002;1;2011;
25;2;3;105;1;0;FALSO;71.2;227.3;Asteraceae;Piptocarpha angustifolia Dusén ex Malme;Vassourão-branco;88;91;93;;;;;;;;;;;;;;;2002;1;2011;
25;2;3;106;1;0;FALSO;79.8;227.2;Fabaceae;Mimosa scabrella Benth.;Bracatinga;119;119;121.5;;;;;;;;;;;;;;;2002;1;2011;
25;2;3;107;1;0;FALSO;79;229.2;Asteraceae;Piptocarpha angustifolia Dusén ex Malme;Vassourão-branco;72;75.5;77;77.3;;;;;;;;;;;;;;2002;1;2014;
25;2;3;108;1;0;FALSO;75;232.4;Lauraceae;Aiouea sellowiana (Nees & Mart.) R.Rohde;Canela-branca;157;165;172.1;;;;;;;;;;;;;;;2002;1;2011;
25;2;3;109;1;0;FALSO;72.2;232;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;35;37;39.8;43;52.3;56;;;;;;;;;;;;2002;0;;
25;2;3;110;1;0;FALSO;73;236.8;Araucariaceae;Araucaria angustifolia (Bertol.) Kuntze ;Araucária;36;37.5;39.5;41;44.5;46.3;;;;;;;;;;;;2002;0;;
25;2;3;111;1;0;FALSO;74;240.5;Araucariaceae;Araucaria angustifolia (Bertol.) Kuntze ;Araucária;36;38.5;39.2;41;41.7;41.7;;;;;;;;;;;;2002;0;;
25;2;3;112;1;0;FALSO;70.6;240;Araucariaceae;Araucaria angustifolia (Bertol.) Kuntze ;Araucária;43;52.5;57.8;62.5;67.6;68.6;;;;;;;;;;;;2002;0;;
25;2;3;113;1;0;FALSO;73;240.5;Lauraceae;Ocotea porosa (Nees & Mart.) Barroso;Imbuia;70;78.5;82;85;88.8;91.5;;;;;;;;;;;;2002;0;;
25;2;3;114;1;0;FALSO;74.5;241.3;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;53;63;67.2;70.5;74;78.8;;;;;;;;;;;;2002;0;;
25;2;3;115;1;0;FALSO;74.4;244.5;Lauraceae;Nectandra megapotamica (Spreng.) Mez;Canela-imbuia;33.5;38.5;45.4;48.4;50.2;50.3;;;;;;;;;;;;2002;0;;
25;2;3;116;1;0;FALSO;74.6;245;Myrtaceae;Eugenia involucrata DC.;Cerejeira;108.5;115;118.1;120.8;124.4;124.5;;;;;;;;;;;;2002;0;;
25;2;3;117;1;0;FALSO;79;242.5;Asteraceae;Piptocarpha angustifolia Dusén ex Malme;Vassourão-branco;68;72.5;76;77;80.7;82;;;;;;;;;;;;2002;0;;
25;2;3;118;1;0;FALSO;76.8;248;Asteraceae;Vernonanthura petiolaris (DC.) H.Rob.;Vassourão;62.5;71;76;82;83.8;84;;;;;;;;;;;;2002;0;;
25;2;3;291;1;0;FALSO;78.5;243;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;;;32;33.4;34;36;;;;;;;;;;;;2008;0;;
25;2;3;304;1;0;FALSO;78;209.5;Fabaceae;Mimosa scabrella Benth.;Bracatinga;;;;43;63.2;89.1;;;;;;;;;;;;2011;0;;
25;2;3;446;1;0;FALSO;77;202;Fabaceae;Mimosa scabrella Benth.;Bracatinga;;;;;40;50.3;;;;;;;;;;;;2014;0;;
25;2;3;447;1;0;FALSO;75;205.5;Fabaceae;Mimosa scabrella Benth.;Bracatinga;;;;;35.4;35.7;;;;;;;;;;;;2014;0;;
25;2;3;449;1;0;FALSO;79.9;213.5;Fabaceae;Mimosa scabrella Benth.;Bracatinga;;;;37.7;47.2;62.7;;;;;;;;;;;;2011;0;;
25;2;3;451;1;0;FALSO;79;236.5;Fabaceae;Mimosa scabrella Benth.;Bracatinga;;;31.9;41.4;50.9;68.1;;;;;;;;;;;;2008;0;;
25;2;3;513;1;0;FALSO;70.1;228;Fabaceae;Mimosa scabrella Benth.;Bracatinga;;;;;;54;;;;;;;;;;;;2017;0;;
25;2;3;554;1;0;FALSO;70;215;Fabaceae;Mimosa scabrella Benth.;Bracatinga;;;;;;44.2;;;;;;;;;;;;2017;0;;
25;2;3;555;1;0;FALSO;70.5;223;Fabaceae;Mimosa scabrella Benth.;Bracatinga;;;;;;46.4;;;;;;;;;;;;2017;0;;
25;2;3;556;1;0;FALSO;74;228.5;Symplocaceae;Symplocos uniflora (Pohl) Benth.;Sete-Sangria;;;;;;36.2;;;;;;;;;;;;2017;0;;
25;2;3;557;1;0;FALSO;73.6;230;Rubiaceae;Palicourea sessilis (Vell.) C.M.Taylor;Jasmim-verdadeiro;;;;;;35.5;;;;;;;;;;;;2017;0;;
25;2;3;100267;1;0;FALSO;72.2;213.4;Primulaceae;Myrsine umbellata Mart.;Capororocão;70;;;;;;;;;;;;;;;;;2002;1;2005;
25;2;3;100268;1;0;FALSO;76;207.9;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;37;;;;;;;;;;;;;;;;;2002;1;2005;
25;2;3;100269;1;0;FALSO;73.2;209;Lauraceae;Ocotea puberula (Rich.) Nees;Canela-guaicá;68;;;;;;;;;;;;;;;;;2002;1;2005;
25;2;4;119;1;0;FALSO;80.3;245;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;37;43.7;47.4;50;58;64.5;;;;;;;;;;;;2002;0;;
25;2;4;120;1;0;FALSO;86;247.3;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;50;55;61.3;65.8;70.5;74;;;;;;;;;;;;2002;0;;
25;2;4;122;1;0;FALSO;89.3;236.5;Lauraceae;Ocotea porosa (Nees & Mart.) Barroso;Imbuia;99;101;101.3;103.1;103.1;104;;;;;;;;;;;;2002;0;;
25;2;4;123;1;0;FALSO;85.4;235.1;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;36;37;43.3;47;49.4;51.3;;;;;;;;;;;;2002;0;;
25;2;4;124;1;0;FALSO;87.4;229.1;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;64;71;73.4;78.8;86.9;93.2;;;;;;;;;;;;2002;0;;
25;2;4;125;1;0;FALSO;80.3;228.9;Asteraceae;Piptocarpha angustifolia Dusén ex Malme;Vassourão-branco;95.5;101.3;103.2;105.8;106.7;;;;;;;;;;;;;2002;1;2017;
25;2;4;126;1;0;FALSO;81.5;227.7;Asteraceae;Piptocarpha angustifolia Dusén ex Malme;Vassourão-branco;50.5;55.5;57.1;60;61.6;;;;;;;;;;;;;2002;1;2017;
25;2;4;127;1;0;FALSO;85.5;225.1;Asteraceae;Piptocarpha angustifolia Dusén ex Malme;Vassourão-branco;47.5;54;58;60.2;62.3;64.6;;;;;;;;;;;;2002;0;;
25;2;4;129;1;0;FALSO;89.2;207.2;Rosaceae;Prunus myrtifolia (L.) Urb.;Pessegueiro-bravo;84;87.5;87.8;88.4;90.4;91.5;;;;;;;;;;;;2002;0;;
25;2;4;130;1;0;FALSO;89.7;203.6;Lauraceae;Nectandra megapotamica (Spreng.) Mez;Canela-imbuia;53;63;67;75.4;80;85;;;;;;;;;;;;2002;0;;
25;2;4;131;1;0;FALSO;86.5;207.8;Rosaceae;Prunus myrtifolia (L.) Urb.;Pessegueiro-bravo;71;82;87.5;87.3;87.3;;;;;;;;;;;;;2002;1;2017;
25;2;4;132;1;0;FALSO;81.4;210.1;Proteaceae;Roupala montana Aubl.;Carvalho;62;64;66;66.6;67;69;;;;;;;;;;;;2002;0;;
25;2;4;133;1;0;FALSO;81;205.9;Asteraceae;Piptocarpha angustifolia Dusén ex Malme;Vassourão-branco;73;76;76.6;;;;;;;;;;;;;;;2002;1;2011;
25;2;4;134;1;0;FALSO;81.8;204.9;Asteraceae;Piptocarpha angustifolia Dusén ex Malme;Vassourão-branco;53;58;56.5;;;;;;;;;;;;;;;2002;1;2011;
25;2;4;135;1;0;FALSO;87.4;204.3;Styracaceae;Styrax leprosus Hook. & Arn.;Canela-raposa;64;68.5;71.5;73.5;75.2;87;;;;;;;;;;;;2002;0;;
25;2;4;136;1;0;FALSO;84;200.8;Bignoniaceae;Jacaranda micrantha Cham.;Caroba;51;52;53.5;55.6;61.3;63.7;;;;;;;;;;;;2002;0;;
25;2;4;286;1;0;FALSO;80.4;243.5;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;;31.8;31.8;31.5;32.7;32.7;;;;;;;;;;;;2005;0;;
25;2;4;305;1;0;FALSO;90;248.5;Fabaceae;Mimosa scabrella Benth.;Bracatinga;;;;36;47;61;;;;;;;;;;;;2011;0;;
25;2;4;306;1;0;FALSO;85;218;Fabaceae;Mimosa scabrella Benth.;Bracatinga;;;;40.9;;;;;;;;;;;;;;2011;1;2014;
25;2;4;307;1;0;FALSO;86.3;213;Fabaceae;Mimosa scabrella Benth.;Bracatinga;;;;36.6;;;;;;;;;;;;;;2011;1;2014;
25;2;4;450;1;0;FALSO;81;218.5;Fabaceae;Mimosa scabrella Benth.;Bracatinga;;;34.4;43.9;53.4;70.5;;;;;;;;;;;;2008;0;;
25;2;4;452;1;0;FALSO;81.5;239;Fabaceae;Mimosa scabrella Benth.;Bracatinga;;;;;37.4;44;;;;;;;;;;;;2014;0;;
25;2;4;453;1;0;FALSO;81.8;236;Fabaceae;Mimosa scabrella Benth.;Bracatinga;;;;;31.6;42;;;;;;;;;;;;2014;0;;
25;2;4;454;1;0;FALSO;81.5;233.5;Fabaceae;Mimosa scabrella Benth.;Bracatinga;;;;;34;42.6;;;;;;;;;;;;2014;0;;
25;2;4;455;1;0;FALSO;81.8;224;Fabaceae;Mimosa scabrella Benth.;Bracatinga;;;;36.8;46.3;62.3;;;;;;;;;;;;2011;0;;
25;2;4;456;1;0;FALSO;89.5;223;Fabaceae;Mimosa scabrella Benth.;Bracatinga;;;57.9;67.4;76.9;99.1;;;;;;;;;;;;2008;0;;
25;2;4;457;1;0;FALSO;82;218;Fabaceae;Mimosa scabrella Benth.;Bracatinga;;;;;32.2;34.2;;;;;;;;;;;;2014;0;;
25;2;4;459;1;0;FALSO;89.9;219.5;Fabaceae;Mimosa scabrella Benth.;Bracatinga;;;51.9;61.4;70.9;97;;;;;;;;;;;;2008;0;;
25;2;4;460;1;0;FALSO;90.5;212.5;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Bracatinga;;;44.4;53.9;63.4;70;;;;;;;;;;;;2008;0;;
25;2;4;461;1;0;FALSO;86;212;Fabaceae;Mimosa scabrella Benth.;Bracatinga;;;39;48.5;58;68.4;;;;;;;;;;;;2008;0;;
25;2;4;462;1;0;FALSO;82;213.5;Fabaceae;Mimosa scabrella Benth.;Bracatinga;;;36.3;45.8;55.3;63;;;;;;;;;;;;2008;0;;
25;2;4;463;1;0;FALSO;82.5;216.5;Fabaceae;Mimosa scabrella Benth.;Bracatinga;;;;34.5;43;55;;;;;;;;;;;;2011;0;;
25;2;4;514;1;0;FALSO;80.7;215.5;Asteraceae;Vernonanthura diffusa (Less.) H.Rob.;Cambará-açu;;;;;;31.8;;;;;;;;;;;;2017;0;;
25;2;4;515;1;0;FALSO;88;237.7;Fabaceae;Mimosa scabrella Benth.;Bracatinga;;;;;;31.5;;;;;;;;;;;;2017;0;;
25;2;4;100270;1;0;FALSO;87.5;217;Primulaceae;Myrsine umbellata Mart.;Capororocão;121;;;;;;;;;;;;;;;;;2002;1;2005;
25;2;4;100271;1;0;FALSO;88.8;248.6;Asteraceae;Vernonanthura petiolaris (DC.) H.Rob.;Vassourão;65;;;;;;;;;;;;;;;;;2002;1;2005;
25;2;5;137;1;0;FALSO;98.8;226.4;Salicaceae;Casearia decandra Jacq.;Guaçatunga-branca;48.5;55;58.1;60.5;62.5;;;;;;;;;;;;;2002;1;2017;
25;2;5;139;1;0;FALSO;92;226.4;Lauraceae;Ocotea puberula (Rich.) Nees;Canela-guaicá;61;70;76;77;77.5;;;;;;;;;;;;;2002;1;2017;
25;2;5;140;1;0;FALSO;92;230.2;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;75;80;83;86.8;90.5;96;;;;;;;;;;;;2002;0;;
25;2;5;141;1;0;FALSO;92.2;234.3;Lauraceae;Ocotea porosa (Nees & Mart.) Barroso;Imbuia;47;52;56;59;62.3;63.3;;;;;;;;;;;;2002;0;;
25;2;5;142;1;0;FALSO;91.1;241;Fabaceae;Mimosa scabrella Benth.;Fabaceae;45;48;50;54;57.5;;;;;;;;;;;;;2002;1;2017;
25;2;5;143;1;0;FALSO;93.4;237.6;Salicaceae;Casearia obliqua Spreng.;Guaçatunga-vermelha;114;121.5;126.5;129.5;134.3;138.3;;;;;;;;;;;;2002;0;;
25;2;5;144;1;0;FALSO;93.8;238;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;38;39.5;40.8;41.7;43.8;44.4;;;;;;;;;;;;2002;0;;
25;2;5;145;1;0;FALSO;99.5;239.5;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;61;69;74;79.1;87.9;97.2;;;;;;;;;;;;2002;0;;
25;2;5;146;1;0;FALSO;96;244;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;35;48.5;51;53.4;60.3;65.5;;;;;;;;;;;;2002;0;;
25;2;5;147;1;0;FALSO;97;240.9;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;49;49.8;50.5;50;50.8;52.2;;;;;;;;;;;;2002;0;;
25;2;5;148;1;0;FALSO;96.8;243.3;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;72;83;87;89.8;95;99.8;;;;;;;;;;;;2002;0;;
25;2;5;150;1;0;FALSO;97;247.3;Lauraceae;Ocotea porosa (Nees & Mart.) Barroso;Imbuia;102;116;121.5;133;144.4;150;;;;;;;;;;;;2002;0;;
25;2;5;151;1;0;FALSO;93;247.4;Asteraceae;Piptocarpha angustifolia Dusén ex Malme;Vassourão-branco;95;107.5;109.2;109.9;;;;;;;;;;;;;;2002;1;2014;
25;2;5;152;1;0;FALSO;96.5;249.4;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;34.5;37.5;39;42.3;45;45.2;;;;;;;;;;;;2002;0;;
25;2;5;458;1;0;FALSO;90.2;224.5;Fabaceae;Mimosa scabrella Benth.;Bracatinga;;;37.6;47.1;56.6;70.4;;;;;;;;;;;;2008;0;;
25;2;5;464;1;0;FALSO;90.1;200.5;Fabaceae;Mimosa scabrella Benth.;Bracatinga;;;;;39.8;56;;;;;;;;;;;;2014;0;;
25;2;5;465;1;0;FALSO;95;218;Fabaceae;Mimosa scabrella Benth.;Bracatinga;;;;35.3;44.8;54.6;;;;;;;;;;;;2011;0;;
25;2;5;466;1;0;FALSO;97.5;223.4;Fabaceae;Mimosa scabrella Benth.;Bracatinga;;;;36;45.5;46.7;;;;;;;;;;;;2011;0;;
25;2;5;467;1;0;FALSO;93.4;239;Fabaceae;Dalbergia brasiliensis Vogel;Jacarandá;;;;;34.8;36.4;;;;;;;;;;;;2014;0;;
25;2;5;468;1;0;FALSO;99.5;247.3;Araucariaceae;Araucaria angustifolia (Bertol.) Kuntze ;Araucária;;;;;33.3;34.5;;;;;;;;;;;;2014;0;;
25;2;5;516;1;0;FALSO;91;246.5;Fabaceae;Mimosa scabrella Benth.;Bracatinga;;;;;;50.4;;;;;;;;;;;;2017;0;;
25;2;5;553;1;1;VERDADEIRO;95;201;Asteraceae;Vernonanthura diffusa (Less.) H.Rob.;Cambará-açu;;;;;;42.5;;;;;;;;;;;;2017;0;;
25;2;5;553;2;2;FALSO;95;201;Asteraceae;Vernonanthura diffusa (Less.) H.Rob.;Cambará-açu;;;;;;32.5;;;;;;;;;;;;2017;0;;
25;2;5;100272;1;0;FALSO;96.6;243.9;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;45.5;;;;;;;;;;;;;;;;;2002;1;2005;
25;2;5;100273;1;0;FALSO;97.3;227.6;N.I.;N.I.;N.I.;78;;;;;;;;;;;;;;;;;2002;1;2005;
25;3;1;153;1;0;FALSO;107.9;206.7;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;103;106;107;108.3;;;;;;;;;;;;;;2002;1;2014;
25;3;1;154;1;0;FALSO;106.4;207.4;Lauraceae;Ocotea diospyrifolia (Meisn.) Mez;Canela-pimenta;175.5;183;183;183;183.5;191.7;;;;;;;;;;;;2002;0;;
25;3;1;155;1;0;FALSO;106.4;207.4;Lauraceae;Ocotea diospyrifolia (Meisn.) Mez;Canela-pimenta;92;100.7;107.5;107;107.6;120.7;;;;;;;;;;;;2002;0;;
25;3;1;156;1;0;FALSO;105.2;206.8;Lauraceae;Ocotea diospyrifolia (Meisn.) Mez;Canela-pimenta;36;40.3;;;;;;;;;;;;;;;;2002;1;2008;
25;3;1;157;1;0;FALSO;102;208.5;Myrtaceae;Eugenia involucrata DC.;Cerejeira;106;108.2;109.5;111.6;110.5;112.3;;;;;;;;;;;;2002;0;;
25;3;1;160;1;0;FALSO;107;218.5;Lauraceae;Ocotea porosa (Nees & Mart.) Barroso;Imbuia;91;100.7;108.5;115;121.5;126.5;;;;;;;;;;;;2002;0;;
25;3;1;161;1;0;FALSO;105.8;218.6;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;75;87.5;91.5;91.5;91.9;92;;;;;;;;;;;;2002;0;;
